price,product_name,rating,no_of_rating_givers,no_of_review_givers,image_link,product_page_link
61990,"ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Light Laptop  (14 inch, Black, 1.68 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/9/a/k/asus-original-imafvq27mhsqxhek.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p1-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-pro-p1440fa-thin-light-laptop/p/itmca1c6d649bf0e?pid=COMFVKZGNG2S4UJR&lid=LSTCOMFVKZGNG2S4UJRCUFU5V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_934&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMFVKZGNG2S4UJR.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
42990,"DELL 3000 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop  (15.6 inch, Platinum Silver, With MS Office)",3.8,24,2,https://rukminim1.flixcart.com/image/416/416/kvcpn680/computer/d/f/c/dell-insprion-3511-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-original-imag89vxrjghmsjc.jpeg?q=70,https://www.flipkart.com/dell-3000-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-laptop/p/itm39f4e7fc2e045?pid=COMG89WVVZWNPDXZ&lid=LSTCOMG89WVVZWNPDXZAKWJM5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_935&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG89WVVZWNPDXZ.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
25490,"Lenovo Ideapad 320 Core i3 6th Gen - (4 GB/1 TB HDD/DOS) IP 320-15ISK Laptop  (15.6 inch, Onyx Black, 2.2 kg)",4.2,5590,646,https://rukminim1.flixcart.com/image/416/416/jmz7csw0/computer/a/u/3/lenovo-na-laptop-original-imaf9ry4btbxnv4k.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-320-core-i3-6th-gen-4-gb-1-tb-hdd-dos-ip-320-15isk-laptop/p/itmf4z7ntvd9z2dy?pid=COMF4Z7NRWT42AU3&lid=LSTCOMF4Z7NRWT42AU31JB53R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_936&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMF4Z7NRWT42AU3.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
33490,"ASUS Ryzen 3 Quad Core 3rd Gen - (8 GB/256 GB SSD/Windows 11 Home) M515DA-BR322WS Laptop  (15.6 inch, Silver, With MS Office)",3.8,12,1,https://rukminim1.flixcart.com/image/416/416/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70,https://www.flipkart.com/asus-ryzen-3-quad-core-3rd-gen-8-gb-256-gb-ssd-windows-11-home-m515da-br322ws-laptop/p/itm5c15928e928b5?pid=COMGCT6S5PZSVMCR&lid=LSTCOMGCT6S5PZSVMCRAIK43O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_937&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGCT6S5PZSVMCR.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
67990,"DELL Vostro 5000 Series Ryzen 5 Quad Core Ryzen 5-5625U - (16 GB/512 GB SSD/Windows 10 Home) Vostro 5625 Thin and Light Laptop  (16 inch, Titan Grey, 1.9 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l1mh7rk0/computer/2/6/a/vostro-5625-notebook-dell-original-imagd5kg5qmvec8z.jpeg?q=70,https://www.flipkart.com/dell-vostro-5000-series-ryzen-5-quad-core-5-5625u-16-gb-512-gb-ssd-windows-10-home-5625-thin-light-laptop/p/itma5d3ae3edddcb?pid=COMGDAPSW9KDSCRF&lid=LSTCOMGDAPSW9KDSCRFBX3K3G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_938&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGDAPSW9KDSCRF.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
132790,"ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,https://www.flipkart.com/asus-expertbook-b9-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-pro-b9450fa-thin-light-laptop/p/itmf37b4f2a93600?pid=COMFVKZGDHAHQQ7Q&lid=LSTCOMFVKZGDHAHQQ7QOFMZZW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_939&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMFVKZGDHAHQQ7Q.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
69900,"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) Inspiron 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 Kg, With MS Office)",4.1,301,24,https://rukminim1.flixcart.com/image/416/416/knm2s280/computer/m/p/g/inspiron-3501-notebook-dell-original-imag29azafkdgysg.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-2-graphics-3501-thin-light-laptop/p/itm89027a4b2c82e?pid=COMG24PGYK5YZEGG&lid=LSTCOMG24PGYK5YZEGG66DGOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_940&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG24PGYK5YZEGG.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
34200,"DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3502 Thin and Light Laptop  (15.6 inch, Accent Black, 1.83 kg, With MS Office)",4.3,1387,182,https://rukminim1.flixcart.com/image/416/416/kl5hh8w0/computer/n/q/i/dell-original-imagychchm2h6tsz.jpeg?q=70,https://www.flipkart.com/dell-inspiron-pentium-quad-core-4-gb-256-gb-ssd-windows-10-home-3502-thin-light-laptop/p/itm69203f870345e?pid=COMGYCG8G3VFVBPA&lid=LSTCOMGYCG8G3VFVBPAKOI7VZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_941&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGYCG8G3VFVBPA.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
69390,"acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop  (14 inch, Charcoal Blue, 0.97 kg)",3.8,4,1,https://rukminim1.flixcart.com/image/416/416/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,https://www.flipkart.com/acer-swift-5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-sf514-52t-59jy-thin-light-laptop/p/itmfhkkhc46wv6cf?pid=COMFHKKHKPRRG3ZZ&lid=LSTCOMFHKKHKPRRG3ZZGP8NIR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_942&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMFHKKHKPRRG3ZZ.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
47990,"DELL Inspiron 3511 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop  (15.6 inch, Black, 1.83 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70,https://www.flipkart.com/dell-inspiron-3511-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-laptop/p/itm075ebb808aee4?pid=COMGATSCTRYZF9RQ&lid=LSTCOMGATSCTRYZF9RQKWAOQG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_943&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGATSCTRYZF9RQ.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
59599,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",3.9,104,15,https://rukminim1.flixcart.com/image/416/416/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-laptop/p/itme9af20e47eba2?pid=COMG6EZ2RZKMAPX9&lid=LSTCOMG6EZ2RZKMAPX9JFAMHP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_944&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG6EZ2RZKMAPX9.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
36490,"Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S145-15IIL Laptop  (15.6 inch, Grey, 1.85 kg, With MS Office)",4.0,806,100,https://rukminim1.flixcart.com/image/416/416/k9re3rk0/computer/s/b/z/lenovo-laptop-original-imafrhdughbghcek.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-s145-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-s145-15iil-laptop/p/itmf7175ec6310c1?pid=COMFRCSGNVDZS5TT&lid=LSTCOMFRCSGNVDZS5TT9PXBVF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_945&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMFRCSGNVDZS5TT.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
77990,"ASUS ZenBook 14 Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U Processor 5th Gen - (8 GB/512 GB SSD/Windows 10 Home) UM425UA-AM502TS Thin and Light Laptop  (14 inch, Lilac Mist, 1.22 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/koudfgw0/computer/6/b/n/um425ua-am502ts-thin-and-light-laptop-asus-original-imag36ytrhwpdbaf.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14-ryzen-5-hexa-core-amd-ryzen-5500u-processor-5th-gen-8-gb-512-gb-ssd-windows-10-home-um425ua-am502ts-thin-light-laptop/p/itm60a96e9de559b?pid=COMG36YTBW6ZUPTE&lid=LSTCOMG36YTBW6ZUPTEFCIWS2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_946&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG36YTBW6ZUPTE.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
81998,"acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop  (14 inch, Honey Gold, 0.97 kg, With MS Office)",4.0,14,3,https://rukminim1.flixcart.com/image/416/416/k3xcdjk0pkrrdj/computer/d/t/b/acer-na-thin-and-light-laptop-original-imafn2vgzdtykznz.jpeg?q=70,https://www.flipkart.com/acer-swift-5-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-sf514-52t-thin-light-laptop/p/itmf3s3222t4ugsu?pid=COMF8YNYQUHM29MH&lid=LSTCOMF8YNYQUHM29MHXUDKZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_947&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMF8YNYQUHM29MH.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
91100,"HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0053AX Gaming Laptop  (15.6 Inch, Mica Silver, 2.37 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70,https://www.flipkart.com/hp-victus-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0053ax-gaming-laptop/p/itm844224a44bf25?pid=COMGGYEBNC6XDG4W&lid=LSTCOMGGYEBNC6XDG4WQUTEUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_948&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGGYEBNC6XDG4W.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
39890,"HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) 240 G8 Laptop  (14.1 inch, Black, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-240-g8-laptop/p/itma2aae87f5f1f9?pid=COMGAB9Z22EGWNBN&lid=LSTCOMGAB9Z22EGWNBN9WPPGW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_949&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGAB9Z22EGWNBN.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
146990,"ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX3060-6GB) FA507RM-HF030WS Gaming Laptop  (15.6 inch, Mecha Gray, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l51d30w0/computer/j/e/5/tuf-a15-gaming-laptop-asus-original-imagft3yegcefztr.jpeg?q=70,https://www.flipkart.com/asus-ryzen-7-quad-core-10th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-rtx3060-6gb-fa507rm-hf030ws-gaming-laptop/p/itmd5123b4baa704?pid=COMGFT3YEZZHMGFU&lid=LSTCOMGFT3YEZZHMGFU3YQT8G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_950&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGFT3YEZZHMGFU.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
65990,"DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 5410 2 In1 2 in 1 Laptop  (14 Inch, Platinum Silver, 1.56 kg, With MS Office)",4.3,105,13,https://rukminim1.flixcart.com/image/416/416/ku5ufm80/computer/e/h/o/inspiron-14-5410-2-in-1-laptop-dell-original-imag7csstdvhuguw.jpeg?q=70,https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-inspiron-5410-2-in1-1-laptop/p/itm8552cdff981fc?pid=COMG666G4EZCC7HT&lid=LSTCOMG666G4EZCC7HTSVHIKO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_951&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG666G4EZCC7HT.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
39990,"DELL Inspiron Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10) Inspiron 3501 Laptop  (15.6 inches, Accent Black, 1.83 kg, With MS Office)",4.3,325,43,https://rukminim1.flixcart.com/image/416/416/ku5ufm80/computer/b/d/a/na-laptop-dell-original-imag7cstg8ebs8gd.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-3501-laptop/p/itm6104c90424bb0?pid=COMG4BX93TSR9VAE&lid=LSTCOMG4BX93TSR9VAELVOZWB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_952&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG4BX93TSR9VAE.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
99990,"acer Swift X Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) SFX14-41G Thin and Light Laptop  (14 inch, Safari Gold, 1.39 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/ktketu80/computer/m/0/w/sfx14-41g-thin-and-light-laptop-acer-original-imag6w29ebkv9y6z.jpeg?q=70,https://www.flipkart.com/acer-swift-x-ryzen-7-octa-core-5800u-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-sfx14-41g-thin-light-laptop/p/itmc8260e9eda86d?pid=COMG6TP6WVPHVXJ9&lid=LSTCOMG6TP6WVPHVXJ9SWXADJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_953&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG6TP6WVPHVXJ9.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
47490,"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",4.3,8,0,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3511-thin-light-laptop/p/itmecb277e64c3f9?pid=COMG97ARECXMSFNT&lid=LSTCOMG97ARECXMSFNTFHRXZN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_954&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG97ARECXMSFNT.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
32450,"HP Laptop 255 G8 Notebook Ryzen 3 Dual Core AMD Ryzen 3-3250U - (8 GB/1 TB HDD/Windows 11 Home) 64Q84PA Notebook  (15.6 inch, Dark Ash Silver, 1.78 kg)",3.7,17,4,https://rukminim1.flixcart.com/image/416/416/l41n2q80/computer/t/s/w/hp-255-g8-notebook-notebook-hp-original-imagffbhzsyhzhbg.jpeg?q=70,https://www.flipkart.com/hp-laptop-255-g8-notebook-ryzen-3-dual-core-amd-3-3250u-8-gb-1-tb-hdd-windows-11-home-64q84pa/p/itmf82d3638e9875?pid=COMGFFBHVEWJEGWR&lid=LSTCOMGFFBHVEWJEGWROQWHFN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_955&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGFFBHVEWJEGWR.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
72999,"Lenovo Ideapad 5 Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) IdeaPad 5 Pro 14ACN6 Thin and Light Laptop  (14 inch, Storm Grey, 1.38 kg, With MS Office)",4.8,6,2,https://rukminim1.flixcart.com/image/416/416/kydb3ww0/computer/0/e/a/ideapad-5-pro-14itl6-thin-and-light-laptop-lenovo-original-imagam67f3vxpjnp.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-5800u-16-gb-1-tb-ssd-windows-11-home-pro-14acn6-thin-light-laptop/p/itm860fe3cc62b43?pid=COMGAM8DJR4W4HFG&lid=LSTCOMGAM8DJR4W4HFGTGOPA8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_956&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGAM8DJR4W4HFG.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
112900,"ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GV301QH-K5462TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)",4.7,17,1,https://rukminim1.flixcart.com/image/416/416/koixwnk0/computer/b/i/z/na-gaming-laptop-asus-original-imag2ygghykjhv95.jpeg?q=70,https://www.flipkart.com/asus-rog-flow-x13-ryzen-9-octa-core-5900hs-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-gv301qh-k5462ts-2-1-gaming-laptop/p/itme619edaa04675?pid=COMG2DBSFXWXXD7W&lid=LSTCOMG2DBSFXWXXD7WSGDSGC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_957&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMG2DBSFXWXXD7W.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
81990,"ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop  (14 inch, Grey, 1.22 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,https://www.flipkart.com/asus-pro-p5-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-pro-p5440fa-thin-light-laptop/p/itmc011aeb8176bf?pid=COMFVKZG2R4JTFXF&lid=LSTCOMFVKZG2R4JTFXFBMFC2J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_958&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMFVKZG2R4JTFXF.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
44500,"ASUS Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ512WS Thin and Light Laptop  (15.6 inch, Transparent Silver, With MS Office)",1.7,3,0,https://rukminim1.flixcart.com/image/416/416/l1xwqkw0/computer/d/j/1/m515da-bq512ws-thin-and-light-laptop-asus-original-imagde6jzyvqru56.jpeg?q=70,https://www.flipkart.com/asus-ryzen-5-quad-core-3rd-gen-8-gb-512-gb-ssd-windows-11-home-m515da-bq512ws-thin-light-laptop/p/itmee3a98524d6f9?pid=COMGDE6KVQWSTEZ3&lid=LSTCOMGDE6KVQWSTEZ33NKGVK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_959&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMGDE6KVQWSTEZ3.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
93990,"ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451FB Thin and Light Laptop  (14 inch, Star Black, 1.60 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p2-core-i7-10th-gen-8-gb-1-tb-hdd-windows-10-pro-2-gb-graphics-p2451fb-thin-light-laptop/p/itmee9385e45c454?pid=COMFVKZGE5VJ8HQR&lid=LSTCOMFVKZGE5VJ8HQRLV55CS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_40_960&otracker=search&otracker1=search&fm=organic&iid=21054faa-a33e-42c3-8251-ad6b5e417a48.COMFVKZGE5VJ8HQR.SEARCH&ppt=None&ppn=None&ssid=dndz7govbk0000001662727301706&qH=312f91285e048e09
81990,"ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop  (14 inch, Grey, 1.22 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,https://www.flipkart.com/asus-pro-p5-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-pro-p5440fa-thin-light-laptop/p/itmc011aeb8176bf?pid=COMFVKZG2R4JTFXF&lid=LSTCOMFVKZG2R4JTFXFBMFC2J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_961&otracker=search&otracker1=search&fm=organic&iid=4244d5d5-ae65-44e9-a16d-badcd320eb5f.COMFVKZG2R4JTFXF.SEARCH&ppt=None&ppn=None&ssid=224alc7d1c0000001662727366156&qH=312f91285e048e09
68990,"ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) FX506LI-HN279T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)",4.5,854,107,https://rukminim1.flixcart.com/image/416/416/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-fx506li-hn279t-laptop/p/itm8bdedba0dbeb6?pid=COMG5QHNHD49JGXG&lid=LSTCOMG5QHNHD49JGXGIDS0QX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_41_962&otracker=search&otracker1=search&fm=organic&iid=4244d5d5-ae65-44e9-a16d-badcd320eb5f.COMG5QHNHD49JGXG.SEARCH&ppt=None&ppn=None&ssid=224alc7d1c0000001662727366156&qH=312f91285e048e09
